"text","id_str","retweet","user_location","place_full_name","location","team_count","sentiment","HasNFLTeam","FanSentiment"
"Monday on #TheDailyBlender: The Steelers win a “home game” vs. the Cardinals, the #Colts kicking costs them again,… https://t.co/fGpIY1i7Z8",1204117741780684800,"False","Arizona, USA","","AZ",1,"positive","Yes","Fan"
"@unclemike21 Funny thing is that I've had multiple #Packers fans I personally know notice and ask me why Amos is su… https://t.co/Xkm2t30VIN",1204116814575415296,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"Alright heres a little #Packers social experiment:
-talk about one thing you love that packers does really well
-ta… https://t.co/qeRQ0HqIFs",1204109133676310528,"False","Phoenix, AZ","","AZ",1,"positive","Yes","Fan"
"Get an every-down ILB and some weapons for Aaron Rodgers.

I think I did this right. @DraftNetworkLLC #Packers https://t.co/oD0cW0va9A",1204107686461218816,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"@RossUglem @mattschneidman Dude has a little wiggle and burst.  Maybe trot him out for a few plays on offense too?!… https://t.co/Jl3u2B19C2",1204106068210651136,"False","Cottage Grove, MN","","MN",1,"negative","Yes","Foe"
"Id love to get AB on the #Packers right now. Rodgers gets a legit weapon thats hungry to stick it to the league.",1204104866290757632,"False","Redondo Beach, CA","","CA",4,"positive","Yes","Fan"
"My thoughts on why I don’t care how the #Packers collect wins or how good the other NFC playoff teams might look. C… https://t.co/8OxYMfBTNY",1204101721779265536,"False","St Louis Park, MN","","MN",1,"positive","Yes","Fan"
"Tyler Ervin probably gave the #Packers a B+ or so as a return man on Sunday, but considering Green Bay literally ha… https://t.co/tSc0nHfQK5",1204100347603668992,"False","Fargo, ND","","ND",0,"negative","No","Foe"
"#Packers offense goes stale at times... But they should do protect the ball and RARELY put the defense in bad spots… https://t.co/d61DF6JDzM",1204098565230022656,"False","Mount Laurel, NJ","","NJ",2,"negative","Yes","Foe"
"#Vikings postseason scenarios: From first-round bye to playing the #Packers to missing the playoffs. @RandBall guid… https://t.co/SI0cvN1A8y",1204096501129121792,"False","Minneapolis, MN","","MN",1,"negative","Yes","Foe"
"Kevin talks about the #Redskins-#Packers game and whether Dwayne Haskins should have finished out the game.… https://t.co/CjZIdLOTy9",1204090908939104256,"False","Washington, DC","","WA",1,"negative","Yes","Foe"
"Spread is now down to 4 1/2. I’m glad I got in when it was 7. #packers",1204089027428782080,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"Season XVIII Playoffs are here!  COFL Bowl XVIII will be in San Francisco, CA 'The Bay Area Battle'.  Good luck to… https://t.co/LOg8RusCDm",1204087752876277760,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"Also, if the #Vikings lose this week and lose to the #Packers the next week...The #Rams can lose one more game and… https://t.co/wgPq3XXhgt",1204084490974482432,"False","Clifton Park, NY","","NY",1,"positive","Yes","Fan"
"Week 15 Optimism for #Rams fans:

#Vikings struggled against the AFC West thus far. Barely beat Denver, lost to KC… https://t.co/wEOgoukTti",1204075921289953280,"False","Clifton Park, NY","","NY",1,"positive","Yes","Fan"
"#49ers are obvious the best team in the #NFC 

#Packers are too inconsistent on D
#Saints have too many issues on D… https://t.co/xPE7ZhWbM4",1204074862651699200,"False","Galt, CA","","CA",4,"positive","Yes","Fan"
"Historically, the #Packers’ mantra has been to avoid even entertaining the thought of the playoffs until the team r… https://t.co/gIVRGxxKaa",1204066657410224128,"False","📍Los Angeles, CA","","CA",4,"positive","Yes","Fan"
"@mcoke06 Did you miss this? #Packers: allowed 173 points in 10 wins (17.3 PPG), allowed 97 points in 3 losses (32.3 PPG) in ‘19",1204064603401080832,"False","Cheshire, CT","","CT",0,"positive","No","Fan"
"#Packers DT Kenny Clark delivered 1.5 sacks vs. Washington yesterday, his first since Week 2. He now has 5 QB hits… https://t.co/SQwxOiQHQL",1204059889523462144,"False","Rochester, NY","","NY",1,"positive","Yes","Fan"
"#Packers top grades from #Redskins victory @pff 

Defense

1. Adrian Amos 90.4 (Elite) #playmaker
2. Z. Smith 89.5… https://t.co/axjr1bSeVD",1204058313777983488,"False","Kansas City, KS","","KS",0,"positive","No","Fan"
"Coming off yesterday's loss to the Green Bay #Packers, the whispers are louder and the smoke is thicker than ever r… https://t.co/7Evxzmw3uq",1204057923992924160,"False","Washington, DC","","WA",1,"negative","Yes","Foe"
"#Packers top graded from #redskins victory. 

Offense

1. Aaron Jones 90.3 (Elite)
2. Bryan Bulaga 83.4 (HQ)
3. Mar… https://t.co/JY3a2TgSso",1204057274861400064,"False","Kansas City, KS","","KS",0,"positive","No","Fan"
"I've decided to fully embrace the Aaron Rodgers is holding the #Packers back role. Amazing arm, should still be a g… https://t.co/F2MFwtk2ln",1204057249238396928,"False","St Louis, MO","","MO",1,"positive","Yes","Fan"
"Bears game on Sunday has very important tie-breaking implications within the division. Vikings have already lost tw… https://t.co/tuycYvxG6M",1204053263479230464,"False","Los Angeles, CA","Los Angeles, CA","CA",4,"positive","Yes","Fan"
"PFF ReFocused: #Packers 20, #Redskins 15.

Check out the immediate takeaways from yesterday’s game.

https://t.co/sATbdSamcO",1204053032213925888,"False","Washington, DC","","WA",1,"negative","Yes","Foe"
"Curly Lambeau. Vince Lombardi. Mike Holmgren. Mike McCarthy. Matt LaFleur?

OK well, no. But he did leap into the… https://t.co/Mcjr9mrdcy",1204052929579110400,"False","📍Los Angeles, CA","","CA",4,"positive","Yes","Fan"
"#Packers: allowed 173 points in 10 wins (17.3 PPG), allowed 97 points in 3 losses (32.3 PPG) in ‘19
#NFL @JulieNoted_PFG @PfgVibe",1204051779094286336,"False","Cheshire, CT","","CT",0,"positive","No","Fan"
"@_dough21 @BenjaminSolak @JReidNFL I’m on team Moses or Murray for the first round for #Packers. But I do like Shenault quite a bit.",1204050335964311552,"False","Minnesota, USA","","MN",1,"positive","Yes","Fan"
"@BenjaminSolak @DraftNetworkLLC 1) YAY for updates MDM! 
2) love #Shenault to my #Packers although I think #Moses i… https://t.co/WSU7ru8WgU",1204048036642643968,"False","Minnesota, USA","","MN",1,"positive","Yes","Fan"
"@ProFootballTalk And the #Packers are much worse than their record shows, but here we are.",1204046506405322752,"False","Minnesota","Burnsville, MN","MN",1,"negative","Yes","Foe"
"I want to go to a #packers home game so bad. Top thing on my bucket list",1204042523037052928,"False","Michigan","","MI",1,"negative","Yes","Foe"
"@BenFennell_NFL Well, they need to get hot RIGHT NOW!  
#packers

Bears, vikings will be against desperate foe wins… https://t.co/gQKwcwuooj",1204041994328256512,"False","Cottage Grove, MN","","MN",1,"negative","Yes","Foe"
"@DavidBakhtiari Awesome to see guys want to come back.  Damn shame today's NFL economics make them leave.  NFL need… https://t.co/ehBCyJ62aS",1204034184764887040,"False","Cottage Grove, MN","","MN",1,"positive","Yes","Fan"
"So much fun! #Packers #Redskins Bama boys on both sides of the field. #builtbybama https://t.co/TnbRPCgeMa",1204034045090451456,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"I think its rich when Packer fans (especially anyone over the age of 50) called ""spoiled""
You want to see a spoiled… https://t.co/aD6e2bw7JO",1204031892653314048,"False","Cottage Grove, MN","","MN",1,"positive","Yes","Fan"
"@DustyEvely Most maddening, frustrating part of this offense.  There is no urgency whatsoever.   Never, EVER seen a… https://t.co/K3nwxskTGw",1204028450639634432,"False","Cottage Grove, MN","","MN",1,"positive","Yes","Fan"
"Do I think this team is going to win a Super Bowl this year???  No.  Can they?? yes!  Thought the same in 2010 (and… https://t.co/C0XAq03O4x",1204025531190169600,"False","Cottage Grove, MN","","MN",1,"positive","Yes","Fan"
"And as a packer fan as long as I could turn on a TV (1972), I have earned the right to be spoiled, critical of this… https://t.co/O6DucucA1X",1204024667276750848,"False","Cottage Grove, MN","","MN",1,"positive","Yes","Fan"
"It was the classic, ""it's a win, but felt like a loss"" game.  It's all about perception , eye test.  Most of us fan… https://t.co/emJ3aY9hjq",1204023511817293824,"False","Cottage Grove, MN","","MN",1,"positive","Yes","Fan"
"@zachkruse2 They need to maximize offense. More Tonyan,  Sternberger,  less Graham, Lewis. More Lazard, let's get R… https://t.co/MUYtg4WVfn",1204022593877139456,"False","Cottage Grove, MN","","MN",1,"positive","Yes","Fan"
"#49ers back on top thanks to @NFLOfficiating and the #Rams.

#Packers at #2 must win the remaining three games to h… https://t.co/rsk4S33wno",1204018771830202368,"False","Houma, LA","","LA",1,"positive","Yes","Fan"
"Look, my @packers won poorly, but a wins a win, and we're now the second seed in the NFC playoffs. Good luck coming… https://t.co/gaB4g8VaIX",1204017886848671744,"False","Costa Mesa, CA","","CA",4,"positive","Yes","Fan"
"On a side note, I already love packers new returner. He runs uphill and then makes one quick move. That’s exactly how to do it. #packers",1203998078501576704,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"If packers stay balanced and spread the ball around, they will do fine and beat the bears. If the run is working wi… https://t.co/JU5k0SMdww",1203997780303339520,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"The championship round of the best team defense tournament  👉👉https://t.co/AZBG8MIbyf

#touchdown #sport #crazy… https://t.co/Dat2CHksfw",1203976851498131456,"False","New york","","NY",1,"positive","Yes","Fan"
"Aaron Jones leads #Packers past Washington, 20-15 https://t.co/XCpeLpTeCC",1203972130653790208,"False","Mississippi, USA","","MS",0,"negative","No","Foe"
"Give credit to #Redskins Interim Head Coach Bill Callahan. Washington sucks talent wise but he's getting his squad… https://t.co/NBJt09p0jS",1203969930971865088,"False","New York, USA","","NY",1,"positive","Yes","Fan"
"Dwayne Haskins played with a bad ankle and still looked better then Daniel Jones did against the #Packers https://t.co/F2uH0gzvwl",1203968790398156800,"False","Maryland, USA","","MD",2,"negative","Yes","Foe"
"Green Bay #Packers (4) card parallel lot ⁦@HobbyConnectNFL⁩ ⁦@OnReplin⁩ (Aaron Rodgers,Brett Favre, Graham, Allison) https://t.co/3P0FgwzlQh",1203921142890795008,"False","Pawtucket, RI","","RI",0,"negative","No","Foe"
"He'll be ready for the next #Bears vs. #Packers game. https://t.co/n1aOPFy2hE",1203903213302272000,"False","Las Vegas, NV","","NV",0,"negative","No","Foe"
"All these #Packers accts with ""in 2014 they..."" or ""back in 2010 they..."". Shut the fuck up. None of that has a GOD… https://t.co/Mh51LXo5V7",1203900359183196160,"False","Redondo Beach, CA","","CA",4,"negative","Yes","Foe"
"Bears fans sleeping on the packers because of how we played today. It could be a good thing. We could catch them co… https://t.co/CNSEx2W9sI",1203900011702079488,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"Now packers are favored by 5 1/2. It went up a 1/2. #packers",1203896648428138496,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"More and more these NFL Sundays I'm reminded of that Curly Lambeau quote: ""You can talk about great players starrin… https://t.co/chWitYCVDW",1203894846089547776,"False","Alexandria, VA","","VA",0,"positive","No","Fan"
"https://t.co/6YdP3RbccO 

#Redskins lose tough one up against the #Packers 
#RedskinsNation 
#PackersFamily 
#PackersNation 
#HTTR",1203894429947432960,"False","Polk County, FL","","FL",3,"negative","Yes","Foe"
"Love that the #Chiefs #Packers #Niners won 😍😍😍😍",1203893783626158080,"False","Nashville, TN","","TN",1,"positive","Yes","Fan"
"The No. 2 seed and the NFC North is the #Packers to lose. Three very Important weeks to finish the season.",1203892964013019136,"False","Chicago, Illinois","Oak Park, IL","IL",1,"positive","Yes","Fan"
"Unpopular #Packers draft take— we shouldn’t use an early pick on TE because Rodgers never seems to utilize TEs well.",1203887497652133888,"False","Minnesota, USA","","MN",1,"positive","Yes","Fan"
"That would be a match made in heaven. The #Packers never do the smart thing. So I doubt it. There is no reason he s… https://t.co/2BOUCpXrFV",1203883555232698368,"False","Boulder, CO","Boulder, CO","CO",1,"positive","Yes","Fan"
"The #Packers would never be this smart...that wouldn’t be fair 😳 https://t.co/fxry5d8EnW",1203883298486771712,"False","Boulder, CO","Boulder, CO","CO",1,"positive","Yes","Fan"
"🔴 LIVE PODCAST: First And Goal Post Game Show on @Spreaker #nfl #packers #playoffpush #redskins #week14 https://t.co/UUxQ62A1Zr",1203880482276085760,"False","Michigan, USA","","MI",1,"negative","Yes","Foe"
"I hope everyone had a great Sunday! Won my fantasy playoff rd 1 matchup🏈, the #Packers won 🧀💚💛

Got a steam in toda… https://t.co/7f7YhEB5jh",1203877752023244800,"False","New York, NY","","NY",1,"positive","Yes","Fan"
"Bears fans are saying they will win because we barely Beat the redskins. Unreal. #packers",1203872092317519872,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"Washington #Redskins RB Derrius Guice suffers knee injury vs. Green Bay #Packers, will undergo MRI https://t.co/CJz5XwIaUp via @upi #NFL",1203871240387252224,"False","Nashville, TN","","TN",1,"negative","Yes","Foe"
"This is embarrassing. I feel like a #Packers or #Cowboys fan - no offense and getting blown over on defense with no apparent will to win.",1203867904493490176,"False","Washington, USA","","WA",1,"positive","Yes","Fan"
"So nothing happens if the Rams win? #Packers",1203861633841238016,"False","A craphole, CA","","CA",4,"positive","Yes","Fan"
"@JasonWard23 Rooting for Seattle does better for the #Packers clinching a playoff berth earlier.

Rooting for the R… https://t.co/czr6wS4wls",1203856900863021056,"False","MN","","MN",1,"positive","Yes","Fan"
"Spread down to 5. I knew it. Thank god I got in at 7. #packers",1203849892793331712,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"I think the #Packers will win 2 of their remaining games to clinch the NFC North but I don't think they win in Minnesota.",1.203849776284e+18,"False","Minnesota, USA","St Cloud, MN","MN",1,"positive","Yes","Fan"
"@ParkerMoes All this being said.... I still love AR12 as my QB....   he's not AR12 of 2011 though, and neither are his receivers. #packers",1203841022024966144,"False","Cottage Grove, MN","","MN",1,"positive","Yes","Fan"
"Wow. #packers https://t.co/eGcqeNlmoB",1203840496201809920,"False","Tulsa, OK","","OK",0,"positive","No","Fan"
"@ThePackAttack18 ""The #Packers just barely managed to win against a team they're clearly better than""
Early 80's me… https://t.co/82JXi4BmTF",1203840411502088192,"False","McHenry, IL","","IL",1,"positive","Yes","Fan"
"#bears win, #pats lose, #packers win.  Meh weekend",1203836473126084608,"False","North Myrtle Beach, SC","","SC",0,"positive","No","Fan"
"Happy 4 a W. The #tempo on offense is maddening. If Holmgren were dead, he'd b rolling over... #tempo #Packers… https://t.co/18DmP0S5l1",1203835299354292224,"False","Lakewood Ranch, FL","","FL",3,"positive","Yes","Fan"
"#Packers open as a 7-point favorite over #Bears for next Sunday’s game at Lambeau Field at Westgate SuperBook, per my guy @JoeFortenbaugh.",1203831867260243968,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"@packers Got to have the same Make-A-Wish experience back in 2015. Probably the single most exciting experience of… https://t.co/6A1RITg8hM",1203827649912672256,"False","Brandon, MS","","MS",0,"positive","No","Fan"
"#WhoDatNation,

Here the deal— We need the #49ers, #Packers, and #Seahawks to lose more than us moving forward.

Ea… https://t.co/0hBUXeOBHf",1203825707157200896,"False","Houma, LA","","LA",1,"positive","Yes","Fan"
"Christmas is near, and so is the postseason. If the #Packers secure the #2 spot at season's end, I'll be giving awa… https://t.co/1LubOZfVNp",1203824676822306816,"False","Des Moines, IA","","IA",0,"positive","No","Fan"
"Great game between #GoNiners and #WhoDat, but it won't be the Superbowl for obvious reasons. Would make a hella NFC… https://t.co/MEzhWbQWfb",1203815556542918656,"False","Los Angeles, CA","","CA",4,"positive","Yes","Fan"
"I sold a Jamal Adams New York Jets Pixel Art print  https://t.co/RmQqKdzWF8 via @fineartamerica #jets #newyork… https://t.co/QcNJODD8qw",1203815118020251648,"False","Colorado, USA","","CO",1,"positive","Yes","Fan"
"Let's hang on to this, #Packers. First time in what feels like forever to be back in postseason position, and with… https://t.co/TdxffW6A1c",1203814741141012480,"False","Des Moines, IA","","IA",0,"positive","No","Fan"
"Since 2005, the most All-Purpose Yards in a single game from a #Packers RB...

🔸'19 Aaron Jones 226yds vs KC
🔸'19 A… https://t.co/61FCTwG25C",1203813771136897024,"False","Mount Laurel, NJ","","NJ",2,"positive","Yes","Fan"
"Aaron Jones and the #Packers eliminate the 3-10 #Redskins from the playoffs. 

My takeaways from the game. 

https://t.co/sqeQh7l1Xn",1203812145449906176,"False","West Chester, Pennsylvania","","PA",2,"negative","Yes","Foe"
"Good news is packers are still winning playing awful ball. #packers",1203812055825944576,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"Imagine how many points packers would have had if they would have stuck to the run more. #packers",1203806633639460864,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"Lol, obviously had a blast at the #Packers game. My sister is the real MVP, as she got the tickets through her job… https://t.co/t1vDnsMezn",1203806028812443648,"False","Atlanta, GA","Wisconsin, USA","GA",1,"positive","Yes","Fan"
"As the father of a son with Duchenne, and his older brother has it too, thanks @HunterB_53 for supporting #MDA toda… https://t.co/rvjuHp39Vb",1203805222772051968,"False","Virginia, USA","","VA",0,"positive","No","Fan"
"Only 18 votes, but I’m a little surprised by the results. #packers #rodgers https://t.co/eGcqeNlmoB",1203803183476285440,"False","Tulsa, OK","","OK",0,"negative","No","Foe"
"Three games to go, #Packers are in position to make this a special year. But they’ve got to play better than they did today.",1203799182106136576,"False","Plum, PA","","PA",2,"positive","Yes","Fan"
"Next week is a big one for the packers. Huge measuring stick. #packers",1203797900519759872,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"@stauner42 @jdhein22 @jimbolint @RobDemovsky #Packers WRs caught only 7 passes for 71 yards against a pretty suspec… https://t.co/E6KI0XX072",1203797741643747328,"False","Washington, DC","","WA",1,"positive","Yes","Fan"
"#MaddenNFL20 #Livestream #Football #Patriots #Chiefs #Eagles #Cowboys #Saints #Bills #Packers #Rams #Packers live at https://t.co/fxy6ZD9Gbx",1203797239770038272,"False","New York, NY","","NY",1,"positive","Yes","Fan"
"Clearly the #Packers beat writers know that this team hasn't shown they can play to the level of the 49'ers or the… https://t.co/WfJrZbBure",1203795583405834240,"False","Minnesota, USA","","MN",1,"positive","Yes","Fan"
"#Packers win out and they’re the 2 seed.",1203794242939830272,"False","MN","","MN",1,"positive","Yes","Fan"
"If we win out we are guaranteed a first round bye I know we can do it we got 2 tough games against the Bears &amp; Viki… https://t.co/OlWHQGwiMQ",1203792214121299968,"False","Las Vegas, NV","","NV",0,"positive","No","Fan"
"I love how honest Matt LaFleur is about his team and his coaching. I sincerely think that the thought process will… https://t.co/HgY2Pqj1CU",1203791681168052224,"False","Minnesota, USA","","MN",1,"positive","Yes","Fan"
"@JacobWestendorf @The_Green_Gold Well that’s just me. I live in California and it’s not fun sitting in the stands w… https://t.co/XFhQHpfmHx",1203791387193274368,"False","Sacramento, CA","","CA",4,"negative","Yes","Foe"
"Way to go #Packers! A win to get to 10-3 with the division crown in front of us and a playoff spot locked up are al… https://t.co/8q8sAutDfe",1203790130064048128,"False","Morgantown, PA","","PA",2,"positive","Yes","Fan"
"#Packers do not have a chance against the top tier teams in the NFL.  They might just be the biggest frauds out there.",1203788942589485056,"False","Grand Rapids, MI","","MI",1,"positive","Yes","Fan"
"Interesting results so far. Yes, I realize Davante’s name is misspelled below. I’m not going to give my opinion unt… https://t.co/LuEgvHMmOR",1203788661659230208,"False","Tulsa, OK","","OK",0,"positive","No","Fan"
"#Vikings and #Packers will win so the only thing that the #Bears can hope for now to keep playoff hopes alive is a… https://t.co/hgtqiR6TGC",1203788395056635904,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"#Packers back as NFC’s 2-seed, at least for a week.",1203788266413031424,"False","Los Angeles, CA","","CA",4,"negative","Yes","Foe"
"Today’s #Packers game felt like GB just knew after the first quarter the game was won and they just kind of went in… https://t.co/C18Mcc2XiK",1203788080437706752,"False","Illinois","","IL",1,"positive","Yes","Fan"
"#Packers win out, they'll get a first-round bye.",1203787954612789248,"False","New Jersey","","NJ",2,"positive","Yes","Fan"
"@jdhein22 @jimbolint @RobDemovsky The WRs outside of #17 suck. They can't get open. Sure, he may miss a couple thro… https://t.co/DFjiRxMHOl",1203787838065655808,"False","Washington, DC","","WA",1,"positive","Yes","Fan"
"Well pack sitting pretty. Next week is the true test. It’s a big one.  #packers",1203787304533417984,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"#Packers are quite possibly the worst 10-3 team in #NFL history.",1203787267732594688,"False","New York, NY","","NY",1,"negative","Yes","Foe"
"@HemingwayMuse I think a lot of fans aren’t used to winning games defensively.  Today the offense looked bad but go… https://t.co/ykvP2qVipz",1203786429618360320,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"The #Packers won't be able to win a game in the playoffs. Even at Lambeau Field. https://t.co/opRUlFd6pG",1203785934166220800,"False","Washington, DC","","WA",1,"positive","Yes","Fan"
"2 absolute stinking bad beats 🤬😡 #Dolphins moneyline lost on a time expiring FG and #Packers -7 lost with a dirt time TD. #NFL Shockers.",1203785101206867968,"False","Charlotte, NC","","NC",1,"negative","Yes","Foe"
"If anybody will be in Green Bay next sat, let’s meet up for drinks. #packers",1203784397079678976,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"Another win to put behind us @AaronRodgers12  #Packers",1203784382747750400,"False","Texas, USA","","TX",2,"positive","Yes","Fan"
"You know who was awesome today? Ervin, Crosby, Clark, and A. Jones. Give them the game balls. #packers",1203784288019202048,"False","Santa Rosa, CA","Santa Rosa, CA","CA",4,"positive","Yes","Fan"
"OK, my stats guy and noted #Packers supporter @eric_j_thompson is indeed telling me that is the first 20-15 finish… https://t.co/Ln2QR5UbEF",1203784063502442496,"False","Fargo, ND","","ND",0,"positive","No","Fan"
"3rd and 14 and defense could not get off of the field.
The 2019 Redskins Defensive season in microcosm right there!… https://t.co/hoRRlGoAOg",1203783630780354560,"False","Polk County, FL","","FL",3,"positive","Yes","Fan"
"@ParkerMoes Refuses to pass on rhythm....  it is so frustrating to watch.  He doesnt have the receivers to hold the… https://t.co/B2h1XiL8lN",1203783508394696704,"False","Cottage Grove, MN","","MN",1,"negative","Yes","Foe"
"A win is a win is a win... but heez, that game raised more questions than answered them.  Offense was discouraging.… https://t.co/AsyiFndICJ",1203782874702462976,"False","Cottage Grove, MN","","MN",1,"positive","Yes","Fan"
"@ChiSoxFan4Lfe You're a White Sox fan and not a Bears fan? how did that happen?!...Just curious I aint mad! #Packers",1203782788387921920,"False","Atlanta, GA","","GA",1,"negative","Yes","Foe"
"I'd love to know if this is the first 20-15 final in #Packers history, or how long it's been since that has happened",1203782738312146944,"False","Fargo, ND","","ND",0,"positive","No","Fan"
"My only wish is that the defense had shown me that they could close a game out. I wish they hadn’t allowed that TD. #packers",1203782672323108864,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"Ugly but a win is a win. #Packers",1203782433390387200,"False","MN","","MN",1,"positive","Yes","Fan"
"Not the prettiest win but at this point in the season, a win is a win. #Packers move to 10-3. With this win Matt La… https://t.co/vjMkvT7LJx",1203782406580441088,"False","Orlando, FL","","FL",3,"positive","Yes","Fan"
"@packers Khao Phing Kan, Thailand 🇹🇭 Enjoy life, travel more 💪 #Packers https://t.co/u5zVH9lIRB",1203782372078039040,"False","California, USA","","CA",4,"positive","Yes","Fan"
"The #Packers may have won, but the game was garbage. They should have blown these guys out!  #wth",1203782248828489728,"False","Goshen, KY","","KY",0,"negative","No","Foe"
"#Packers being back in the double-digit win column has me like... https://t.co/xNT9vb2dOS",1203782192872210432,"False","Des Moines, IA","","IA",0,"positive","No","Fan"
"Congratulations Matt LaFleur on being first Rookie #Packers head coach to win 10 games!!",1203782188421894144,"False","Las Vegas, NV","","NV",0,"positive","No","Fan"
"#Packers win, but that game did not give me a lot of confidence for the rest of this month..",1203782034944151552,"False","Indianapolis, IN, USA","","IN",1,"positive","Yes","Fan"
"Gosh I pray that our #packers get up for the next 3 I should be happy with a win but that was so underwhelming to me.",1203781996327010304,"False","Surprise, AZ","","AZ",1,"positive","Yes","Fan"
"Why would u sit back and play zone why would u let the worst OFFENSE in the league match down the field WHY PETTINE… https://t.co/0aZPosbPY0",1203781974571114496,"False","Las Vegas, NV","","NV",0,"negative","No","Foe"
"#WASvsGB
#Packers
Honestly does anyone feel good about this team right now??",1203781957118824448,"False","Lakeland, FL","","FL",3,"positive","Yes","Fan"
"Theres not a goddamn thing to feel good about with that #Packers win.",1203781949329797120,"False","Redondo Beach, CA","","CA",4,"positive","Yes","Fan"
"Green Bay Packneers?  That’s a new one Ronde. #packers",1203781934096277504,"False","Le Roy, IL","","IL",1,"negative","Yes","Foe"
"Up 14-6 going into half and only put up 6 the whole 2nd half. That won’t do it against better teams. #packers",1203781768761028608,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"If there was ever such a thing as a disappointing win, this was it. #Packers",1203781701656334336,"False","Tacoma, WA","","WA",1,"positive","Yes","Fan"
"Bring on the bears. I’ll say this. They will have to play a lot better and run jones more in that one.  #packers",1203781370465652736,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"The #Packers are absolute garbage.Ironic how Rodgers was asking for a rowdy crowd and then proceeds to put them in a coma.",1203781360562782208,"False","Irvine, CA","","CA",4,"positive","Yes","Fan"
"Most overrated Player on the Packers roster. Blake Martinez would be too easy. Vote below. #packers",1203781293579948032,"False","Tulsa, OK","","OK",0,"positive","No","Fan"
"Our secondary is trash and will always be trash!!! #Packers",1203780833271640064,"False","Utah, USA","","UT",0,"negative","No","Foe"
"Awful awful pass rush when it was needed. That’s something to keep an eye on. #packers",1203780772768956416,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"#WASvsGB
#Packers
Crippled QB and we are rushing three!!!
Fire D Coordinator now!!!
Wow!!!",1203780698206822400,"False","Lakeland, FL","","FL",3,"positive","Yes","Fan"
"A sack would be nice here boys. You know he’s throwing. #packers",1203780526341013504,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"So much negativity on the #Packers timeline today...",1203780144994762752,"False","Phoenix, AZ","","AZ",1,"positive","Yes","Fan"
"Gosh the lack of speed that our #packers have on offense is quite painful to watch so much for the foolish Wisconsi… https://t.co/R4tYZjlCLd",1203779895303823360,"False","Surprise, AZ","","AZ",1,"negative","Yes","Foe"
"Looking for the best #packers post-game call-in show? Here it is: ---&gt; https://t.co/MDrZeFDrQf",1203779732183146496,"False","New Jersey","","NJ",2,"positive","Yes","Fan"
"Packers have to play better against the bears next week or they won’t win that one.  #packers",1.20377900414e+18,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"Well, it will be a win, but just feels empty.  Any win is good, just expecting more from this team.
No fluidity on… https://t.co/daCqseysey",1203778956807278592,"False","Cottage Grove, MN","","MN",1,"positive","Yes","Fan"
"Close this game out defense. Let’s do this. #packers",1203778838972510208,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"Hurts that #Packers weren't able to push it in but that was a solid scoring drive for the offense.  Drained the clo… https://t.co/1NejyOHcYV",1203778729572536320,"False","McHenry, IL","","IL",1,"positive","Yes","Fan"
"This should have been a game for Aaron Rodgers to dominate... #packers",1203778689483366400,"False","Iowa","","IA",0,"negative","No","Foe"
"Dispiriting #Packers performance overall, but beautiful, time-sucking 4Q drive.",1203778644793024512,"False","New Jersey","","NJ",2,"positive","Yes","Fan"
"A bad win is better than a bad loss, but man this #Packers game is frustrating...",1203778492598501376,"False","Lincoln, NE","","NE",0,"negative","No","Foe"
"Huge fg here. #packers",1203778422394126336,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"Way more jones against the bears next week or they will regret it. #packers",1203777644719984640,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"*Aaron Rodgers throws a pass*

Fox NFL announcers: “man I wish Aaron Rodgers’ dick was in my mouth right now”

#HTTR #packers #bears100",1203777625572937728,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"Aaron Jones is filthy. #Packers",1203777587614490624,"False","Orlando, FL","","FL",3,"negative","Yes","Foe"
